	District	Population	Postal Code	Latitude	Longitude	VenueName	VenueId	VenueLatitude	VenueLongitude	VenueCategory
2369	Lat Krabang	163175	10520	13.722317000000002	100.75966899999999	Inter (อินเตอร์)	529dd26111d273aaa6f4183d	13.720304723910925	100.72743080290196	Thai Restaurant
2370	Lat Krabang	163175	10520	13.722317000000002	100.75966899999999	Tong Tem Toh (ต๋องเต็มโต๊ะ)	55f95d56498e7f74a1ab1b68	13.719600994555218	100.72746083615326	Thai Restaurant
2371	Lat Krabang	163175	10520	13.722317000000002	100.75966899999999	Starbucks (สตาร์บัคส์)	5ddcc041dcbdea0008c578cd	13.72097	100.72476	Coffee Shop
2372	Lat Krabang	163175	10520	13.722317000000002	100.75966899999999	ต.รุ่งโรจน์ ลูกชิ้นปลา สาขา2	504adcd9e4b0a67309e4b529	13.699972376946219	100.73310741821298	Noodle House
2373	Lat Krabang	163175	10520	13.722317000000002	100.75966899999999	7-Eleven	4f3e727ae4b0e444c9cc4239	13.709065983245745	100.72961640336113	Convenience Store
2374	Lat Krabang	163175	10520	13.722317000000002	100.75966899999999	7-Eleven (เซเว่น อีเลฟเว่น)	52b474e7498e1f5eced598a2	13.701722	100.733485	Convenience Store
2375	Lat Krabang	163175	10520	13.722317000000002	100.75966899999999	กิ่งแก้วซีฟู้ด บุฟเฟ่ต์	56505860498eec7fab788775	13.690502211818446	100.72952132401349	Seafood Restaurant
2376	Lat Krabang	163175	10520	13.722317000000002	100.75966899999999	Royal Thai Herb	5523d007498e76ad1afba55d	13.717035797129066	100.80501029033138	Herbs & Spices Store
2377	Lat Krabang	163175	10520	13.722317000000002	100.75966899999999	เคี้ยงเยาวราช ลาดกระบัง	50c09e5ce4b0cbe4198b4cfb	13.717584869596486	100.80223027355207	Noodle House
2378	Lat Krabang	163175	10520	13.722317000000002	100.75966899999999	ก๋วยเตี๋ยวไก่ตุ๋นมะระ น่องไก่ตุ๋น	4ee6bd626c25be9632976d28	13.721668	100.803433	Noodle House
2379	Lat Krabang	163175	10520	13.722317000000002	100.75966899999999	ลานพระบรมราชานุสาวรีย์ พระบาทสมเด็จพระจอมเกล้าเจ้าอยู่หัว รัชกาลที่4	51783bf6498eac4e6cffcdc9	13.733752695761298	100.80423346407338	Park
2380	Lat Phrao	122182	10230	13.803610999999998	100.6075	Café I Am 「Café & Restaurant」	4fbda667e4b0059acac969c1	13.803310156080503	100.60755985683026	Café
2381	Lat Phrao	122182	10230	13.803610999999998	100.6075	B2S Think Space (ธิงค์สเปซ บีทูเอส)	5763d7af498e662148cb7cd9	13.804554654060365	100.61455918584085	Bookstore
2382	Lat Phrao	122182	10230	13.803610999999998	100.6075	Ichiro Yaki Niku (อิจิโร่ ยากินิกุ)	4fd09d2ae4b08908d26b3b01	13.806879237268298	100.60897296124678	BBQ Joint
2383	Lat Phrao	122182	10230	13.803610999999998	100.6075	White Shuffle	56b49355498e123dc8aa9387	13.802383988388645	100.6152450655632	Bistro
2384	Lat Phrao	122182	10230	13.803610999999998	100.6075	ก๋วยเตี๋ยวเรือปู่พลอย	4d439a0914aa8cfafeea5c3d	13.804145895737454	100.60720936797829	Noodle House
2385	Lat Phrao	122182	10230	13.803610999999998	100.6075	UNIQLO (ยูนิโคล่)	5659ceb6498e977750c94c30	13.802520582225403	100.61512543371184	Clothing Store
2386	Lat Phrao	122182	10230	13.803610999999998	100.6075	MK (เอ็มเค)	56585803498e9760a83a5b03	13.803578959750189	100.61452334938198	Hotpot Restaurant
2387	Lat Phrao	122182	10230	13.803610999999998	100.6075	Boon Tong Kee	575aba0f498e84bdde17a8db	13.802570757712056	100.61507640768008	Chinese Restaurant
2388	Lat Phrao	122182	10230	13.803610999999998	100.6075	CentralFestival EastVille (เซ็นทรัลเฟสติวัล อีสต์วิลล์)	5657a4e6498ea94a233557fd	13.8033247714302	100.61453104019164	Shopping Mall
2389	Lat Phrao	122182	10230	13.803610999999998	100.6075	โจ๊กสยาม	4c28a719e19720a17433f858	13.808368	100.5964	Asian Restaurant
2390	Lat Phrao	122182	10230	13.803610999999998	100.6075	Central Food Hall (เซ็นทรัล ฟู้ด ฮอลล์)	5657ad49498e3b242e4900e6	13.804203212030153	100.61452882660215	Supermarket
2391	Lat Phrao	122182	10230	13.803610999999998	100.6075	เนื้อ-หมู กะทะ กองปราบ สุกี้ น้ำจิ้มรสเด็ด	4d989411744f37045416f257	13.804637124294715	100.59671646809852	Hotpot Restaurant
2392	Lat Phrao	122182	10230	13.803610999999998	100.6075	Central Department Store (ห้างสรรพสินค้าเซ็นทรัล)	565af1c9498e4fd23af4383a	13.804801351415287	100.61390969102446	Department Store
2393	Lat Phrao	122182	10230	13.803610999999998	100.6075	Starbucks (สตาร์บัคส์)	56f8b885498e706cc61b2f9f	13.803229387923038	100.61426961177906	Coffee Shop
2394	Lat Phrao	122182	10230	13.803610999999998	100.6075	Wine I Love You Bar and Bistro (ไวน์ ไอ เลิฟ ยู)	5675514a498e52b4b28f06dc	13.802318862757105	100.61525973110847	Wine Bar
2395	Lat Phrao	122182	10230	13.803610999999998	100.6075	76 Garage	5566e633498ebbd14cf21f39	13.807358494118182	100.61750251541129	Pub
2396	Lat Phrao	122182	10230	13.803610999999998	100.6075	The Crystal Veranda	56ab28c7498ecac5631c2ae2	13.812054025381768	100.6191928162763	Shopping Mall
2397	Lat Phrao	122182	10230	13.803610999999998	100.6075	Red Diamond Cafe	5916c29d6bd36b0dc942c1f6	13.794769056333772	100.61195544233095	Coffee Shop
2398	Lat Phrao	122182	10230	13.803610999999998	100.6075	SFX Cinema (เอส เอฟ เอ็กซ์ ซีนีม่า)	56ab0ba4498e7322591d1ddb	13.811910759284926	100.61964614841675	Multiplex
2399	Lat Phrao	122182	10230	13.803610999999998	100.6075	ตำกระจาย	4cf49e9799c6236a36db4667	13.809309632706546	100.62089191619185	Som Tum Restaurant
2400	Lat Phrao	122182	10230	13.803610999999998	100.6075	ก๋วยเตี๋ยวต้มยำสูตรโบราณ นาคนิวาส30	4c79c46093ef236a03e6b00f	13.810459153181693	100.60946013482261	Noodle House
2401	Lat Phrao	122182	10230	13.803610999999998	100.6075	ก๋วยเตี๋ยวสว่างอรุณ	4e7d4cb2be7ba523f2f384b1	13.806058040750719	100.596766397195	Noodle House
2402	Lat Phrao	122182	10230	13.803610999999998	100.6075	ต้มเลือดหมูนายใช้	4ce36481bddcb1f74a657c89	13.799180146097832	100.60678027143584	Asian Restaurant
2403	Lat Phrao	122182	10230	13.803610999999998	100.6075	Korean Spoon by Korean Chef	4d2e959449bb721ec63c8095	13.802618817938022	100.61846921147888	Korean Restaurant
2404	Lat Phrao	122182	10230	13.803610999999998	100.6075	His Place Japanese Resturant	54369572498e9f1a978388bc	13.816665	100.60752	Japanese Restaurant
2405	Lat Phrao	122182	10230	13.803610999999998	100.6075	Salad Factory (สลัดแฟคทอรี่)	56d29f96cd107912918eca46	13.812037426722819	100.61915034105155	Salad Place
2406	Lat Phrao	122182	10230	13.803610999999998	100.6075	Coffee Road	4d412156cb84b60c446a8cab	13.802601204259613	100.61882699174018	Coffee Shop
2407	Lat Phrao	122182	10230	13.803610999999998	100.6075	Alahcus	4bdbd97d2a3a0f47eaf1b0b6	13.811162721501404	100.62182738988713	Ice Cream Shop
2408	Lat Phrao	122182	10230	13.803610999999998	100.6075	After You (อาฟเตอร์ ยู)	4e3f8cb0d164b52911c852d0	13.811787833292772	100.6186935079328	Dessert Shop
2409	Lat Phrao	122182	10230	13.803610999999998	100.6075	Eastville Cineplex (อีสต์วิลล์ ซีนีเพล็กซ์)	56552136498e869815c241f1	13.802717315290224	100.61473689738303	Multiplex
2410	Lat Phrao	122182	10230	13.803610999999998	100.6075	PHO'54 (เฝอ'54)	4e2d53f6fa76bbf847ec14f3	13.815520498543082	100.59635135373345	Vietnamese Restaurant
2411	Lat Phrao	122182	10230	13.803610999999998	100.6075	Oun Yentafo (อ้วน เย็นตาโฟ)	4b9a6f3df964a520f5b435e3	13.814686	100.59619	Noodle House
2412	Lat Phrao	122182	10230	13.803610999999998	100.6075	Khongsittha Muay Thai (คงสิทธา มวยไทย)	51288034e4b04df73a9d5460	13.821825938481359	100.60875311506665	Boxing Gym
2413	Lat Phrao	122182	10230	13.803610999999998	100.6075	ก๋วยเตี๋ยวเนื้อตุ๋นเอกโอชา	4c6a19eb2c29d13aa0180d41	13.79410083740853	100.60897539569068	Noodle House
2414	Lat Phrao	122182	10230	13.803610999999998	100.6075	OOTOYA (โอโตยะ)	56586652498ef7fd87466074	13.803773731372702	100.61444599885438	Japanese Restaurant
2415	Lat Phrao	122182	10230	13.803610999999998	100.6075	The Crystal (เดอะ คริสตัล)	4b435244f964a5205ede25e3	13.811744352589113	100.61887723925878	Shopping Mall
2416	Lat Phrao	122182	10230	13.803610999999998	100.6075	Krua Khun Ein (ครัวคุณอิ้น)	53f9a527498e073c7dbaab16	13.819019246361005	100.62421418426499	Thai Restaurant
2417	Lat Phrao	122182	10230	13.803610999999998	100.6075	นิวสารคามจิ้มจุ่ม	4cee5c31f368b1f78e4f80f7	13.78521842787825	100.61372745025332	Thai Restaurant
2418	Lat Phrao	122182	10230	13.803610999999998	100.6075	Starbucks (สตาร์บัคส์)	57467012498e2b7c8891b5cc	13.804632453121041	100.61462152062508	Coffee Shop
2419	Lat Phrao	122182	10230	13.803610999999998	100.6075	Tharn Fai Kao Grill Room (ถ่านไฟเก่า กริลล์รูม)	4d9c57157865a09312d9cd7a	13.792738785092238	100.58448675310137	Steakhouse
2420	Lat Phrao	122182	10230	13.803610999999998	100.6075	ส้มตำซัดดำ	4bd061a041b9ef3b3fecf9e5	13.804121267532771	100.5967800162232	Som Tum Restaurant
2421	Lat Phrao	122182	10230	13.803610999999998	100.6075	Hong Bao	594df9a93731ee3b68ec5074	13.81203429135556	100.61885758224729	Chinese Restaurant
2422	Lat Phrao	122182	10230	13.803610999999998	100.6075	Wood Cafe	54e83246498ec7eb2416943f	13.818795706551109	100.59384468058903	Café
2423	Lat Phrao	122182	10230	13.803610999999998	100.6075	Pho' 54 (เฝอ 54)	536cc82e498ecb8e8be007ed	13.822018713460992	100.59170800168529	Vietnamese Restaurant
2424	Lat Phrao	122182	10230	13.803610999999998	100.6075	ราชาบะหมี่เกี๊ยว	4bd72dfd09ecb713ba4e467c	13.80726047559721	100.59077206949624	Noodle House
2425	Lat Phrao	122182	10230	13.803610999999998	100.6075	Benedict Studio	51bab77b498e4294280ca369	13.804617226081191	100.62161578568424	Art Gallery
2426	Lat Phrao	122182	10230	13.803610999999998	100.6075	ก๋วยเตี๋ยวเรือสูตรเด็ด เขาพนมรุ้ง	4d97e7f4c19fb60c8144a365	13.788474096926087	100.61841338745542	Noodle House
2427	Lat Phrao	122182	10230	13.803610999999998	100.6075	OOOBKK	5d5915b9084bad0008ac4063	13.77494	100.611093	Coffee Shop
2428	Lat Phrao	122182	10230	13.803610999999998	100.6075	Mo-Mo-Paradise (โม โม พาราไดซ์) モーモーパラダイス	4bb8b6bab35776b07322c901	13.804135159110276	100.61821848574846	Hotpot Restaurant
2429	Lat Phrao	122182	10230	13.803610999999998	100.6075	Starbucks (สตาร์บัคส์)	5a17ef2f0802d406e405eb3a	13.790214568651406	100.60189609814462	Coffee Shop
2430	Lat Phrao	122182	10230	13.803610999999998	100.6075	Butcher Beef & Beer	57e3f433498e97da895a7ce6	13.81484357991429	100.62295594328957	BBQ Joint
2431	Lat Phrao	122182	10230	13.803610999999998	100.6075	Starbucks (สตาร์บัคส์)	5449d376498e57364cca2dc1	13.82373540675218	100.59190277346579	Coffee Shop
2432	Lat Phrao	122182	10230	13.803610999999998	100.6075	ลาบ บัญชา	4d4c00b0a33fb1f7d183b980	13.79317015556573	100.58464694796456	Som Tum Restaurant
2433	Lat Phrao	122182	10230	13.803610999999998	100.6075	Coffee Beans by Dao (คอฟฟี่บีนส์ บายดาว)	56ad8072498ebc7218837a42	13.811997964672374	100.61900527519667	Café
2434	Lat Phrao	122182	10230	13.803610999999998	100.6075	BlueTamp Coffee	581da80bde98371fb9bf35ae	13.788376105641671	100.60902593645267	Café
2435	Lat Phrao	122182	10230	13.803610999999998	100.6075	Bangkok Kids	50023f89e4b086066f127e2a	13.772145716990797	100.59923248906335	Pool
2436	Lat Phrao	122182	10230	13.803610999999998	100.6075	Starbucks (สตาร์บัคส์)	4b4881c8f964a5207f4e26e3	13.811169620294969	100.61905455267001	Coffee Shop
2437	Lat Phrao	122182	10230	13.803610999999998	100.6075	Mareena and Sareena Chokchai 4 (มารีน่า และ ซารีน่า)	4d171a3025cda143127774d6	13.794587245597297	100.59468166677182	Halal Restaurant
2438	Lat Phrao	122182	10230	13.803610999999998	100.6075	Gourmet Market (กูร์เมต์ มาร์เก็ต)	59c10653a35dce479edb9f13	13.806200601167435	100.57408208800983	Supermarket
2439	Lat Phrao	122182	10230	13.803610999999998	100.6075	ขนมเบื้องหวานผึ้งน้อย	4c83983ee602b1f7f7e2a67a	13.816091360679797	100.60019076755076	Dessert Shop
2440	Lat Phrao	122182	10230	13.803610999999998	100.6075	Nana Coffee Roasters	5cfe5c39de3bbf002cf42e90	13.776433	100.60646	Coffee Shop
2441	Lat Phrao	122182	10230	13.803610999999998	100.6075	MK (เอ็มเค)	5459ba6f498e223c53cb5d70	13.823475147429905	100.59191780124361	Hotpot Restaurant
2442	Lat Phrao	122182	10230	13.803610999999998	100.6075	You & I Sukibuffet (ยู แอนด์ ไอ)	54ac1836498ef8bcf112d8a4	13.828677251834334	100.62778324697716	Hotpot Restaurant
2443	Lat Phrao	122182	10230	13.803610999999998	100.6075	ขนมจีนน้ำยาสุโขทัยหม้อดิน	4fd40b85e4b088343ae94033	13.830700128036844	100.60006473214028	Noodle House
2444	Lat Phrao	122182	10230	13.803610999999998	100.6075	7-Eleven (เซเว่น อีเลฟเว่น)	4da5a9978154a54251bcee65	13.81069926460845	100.5962631625912	Convenience Store
2445	Lat Phrao	122182	10230	13.803610999999998	100.6075	7-Eleven	52d115a511d2502196c1379b	13.809385	100.620172	Convenience Store
2446	Lat Phrao	122182	10230	13.803610999999998	100.6075	ก๋วยเตี๋ยวสุโขทัย (แม่บุญรอด)	4c6b90a996eaa593f7cb22df	13.780823	100.606995	Noodle House
2447	Lat Phrao	122182	10230	13.803610999999998	100.6075	Zong Ped Palow (ซ้งเป็ดพะโล้)	4ce8104a8ef78cfa23c5979b	13.830590396818563	100.59242882396534	Chinese Restaurant
2448	Lat Phrao	122182	10230	13.803610999999998	100.6075	Ob Aroi (อบอร่อย)	4b547a36f964a520bcbc27e3	13.771795775654732	100.60887826028443	Seafood Restaurant
2449	Lat Phrao	122182	10230	13.803610999999998	100.6075	อาดัง ก๋วยเตี๋ยวหมู	4c43df2574ffc928aadd74cc	13.778406220095372	100.58458123491575	Noodle House
2450	Lat Phrao	122182	10230	13.803610999999998	100.6075	ราดหน้าฟาไฉ	59dd9a7dc824ae0ab51a4acb	13.820267917768595	100.59147821969654	Chinese Restaurant
2451	Lat Phrao	122182	10230	13.803610999999998	100.6075	Phothalai Driving Range	53146dde498e0a4ae94f6a11	13.812479788010005	100.62722569268487	Golf Driving Range
2452	Lat Phrao	122182	10230	13.803610999999998	100.6075	Woolloomooloo Cafe & Bar	5d00982f7d8497002ceee0b8	13.797857	100.573044	Café
2453	Lat Phrao	122182	10230	13.803610999999998	100.6075	Foodland (ฟู้ดแลนด์)	4c6c9903fe77bfb7ccde9e23	13.778953071402055	100.62290389173677	Supermarket
2454	Lat Phrao	122182	10230	13.803610999999998	100.6075	KoPee Cafe	4bbb305f935e952139da2890	13.789488976476783	100.5807046232481	Café
2455	Lat Phrao	122182	10230	13.803610999999998	100.6075	ตี๋วิทย์ โภชนา	4cceb1a67c2ff04d7614a67e	13.814235885110863	100.64688578293428	Chinese Restaurant
2456	Lat Phrao	122182	10230	13.803610999999998	100.6075	Fitwhey Gym (ฟิตเวย์ยิม)	5075616ae4b0aadb12ffcfdd	13.791773389623975	100.62665988877154	Gym / Fitness Center
2457	Lat Phrao	122182	10230	13.803610999999998	100.6075	เทอดจุ่มแซบยโสฯ	4b6bff9cf964a520f51e2ce3	13.772989447757327	100.59661524063667	Som Tum Restaurant
2458	Lat Phrao	122182	10230	13.803610999999998	100.6075	Rom Mai Ai Aoon (ร่มไม้ไออุ่น)	4b41a770f964a5201ac825e3	13.771809590188768	100.61384938674573	Coffee Shop
2459	Lat Phrao	122182	10230	13.803610999999998	100.6075	สมยศ ข้าวต้มรอบดึก	4cf7ac2ed3a8a1cd70edd743	13.820923077604384	100.59768718981579	Asian Restaurant
2460	Lat Phrao	122182	10230	13.803610999999998	100.6075	โกวใหญ่ ก๋วยเตี๋ยวหมูต้มยำ เย็นตาโฟ รสเด็ด	4bd682265631c9b64e0aa630	13.814378519833655	100.59121750468486	Noodle House
2461	Lat Phrao	122182	10230	13.803610999999998	100.6075	Here i am	5651d008498e5c49a05d30b9	13.778846614572322	100.58437858050381	Dessert Shop
2462	Lat Phrao	122182	10230	13.803610999999998	100.6075	Lobster & Oyster by London Chef	5430d4c9498ea11026f915d6	13.832872951979246	100.61205261408097	Seafood Restaurant
2463	Lat Phrao	122182	10230	13.803610999999998	100.6075	MK (เอ็มเค)	50631f4be4b0f53ec84ec492	13.773172451391684	100.61018930500491	Hotpot Restaurant
2464	Lat Phrao	122182	10230	13.803610999999998	100.6075	The Cooking Crab (เดอะ คุกกิ้งแคร็บ)	56865d1d498ecea145015fe2	13.806002474998772	100.57373933171239	Cajun / Creole Restaurant
2465	Lat Phrao	122182	10230	13.803610999999998	100.6075	บ้านโชคมันต	4b8d0314f964a52046e432e3	13.831088827586598	100.60725224228742	Thai Restaurant
2466	Lat Phrao	122182	10230	13.803610999999998	100.6075	หม่าล่าสะโบมั้ย	5957991e1108ba7e456d47e3	13.818140425824271	100.58541037831753	BBQ Joint
2467	Lat Phrao	122182	10230	13.803610999999998	100.6075	เปลว ก๋วยเตี๋ยวต้มยำโบราณ	4db0218b0437a93f7f6d3cfa	13.778236616559234	100.58425072188624	Noodle House
2468	Lat Phrao	122182	10230	13.803610999999998	100.6075	เม้งเล้งแซ่บ	56120de8498eff75ab27e656	13.769053325125213	100.60604988533642	Noodle House
2469	Lat Phrao	122182	10230	13.803610999999998	100.6075	MaxValu (แม็กซ์แวลู)	51a98256498ecb8339abe757	13.828729130570721	100.62799113361758	Convenience Store
2470	Lat Phrao	122182	10230	13.803610999999998	100.6075	ริมบึง	4c2f4b7e213c2d7fba8c305d	13.77714	100.58779	Thai Restaurant
2471	Lat Phrao	122182	10230	13.803610999999998	100.6075	ชุ้น ข้าวต้มปลาเก๋า	4ce8fe12f1c6236aea2163f0	13.839312466693002	100.59465941921745	Chinese Restaurant
2472	Lat Phrao	122182	10230	13.803610999999998	100.6075	Behind Bars & Beer	4f5ddd23e4b0c83984b62433	13.834491351779254	100.59249002637156	Beer Garden
2473	Lat Phrao	122182	10230	13.803610999999998	100.6075	ส้มตำโคราช ไก่ทอดรสเด็ด	4cecb8d03b03f04d9e6d30dc	13.831555937171421	100.6000676407697	Som Tum Restaurant
2474	Lat Phrao	122182	10230	13.803610999999998	100.6075	Fat Belly : Creative Homemade Kitchen	53de326a498e52f8fb715ea1	13.775825849620016	100.58730568033663	Thai Restaurant
2475	Lat Phrao	122182	10230	13.803610999999998	100.6075	Goal Clubz	4b931dbbf964a520f93534e3	13.822699161013189	100.62840441593545	Soccer Field
2476	Lat Phrao	122182	10230	13.803610999999998	100.6075	Yim Huai Khwang Hostel	52aac7fc11d2d4526932aef8	13.778573166225163	100.57494108640174	Hostel
2477	Lat Phrao	122182	10230	13.803610999999998	100.6075	Suki Teenoi (สุกี้ตี๋น้อย)	5ccae36e345cbe002c51d138	13.817866	100.591324	Hotpot Restaurant
2478	Lat Phrao	122182	10230	13.803610999999998	100.6075	Drum BBQ Korean Restaurant	4bb208cef964a52080b33ce3	13.781664	100.57542	Korean Restaurant
2479	Lat Phrao	122182	10230	13.803610999999998	100.6075	K2 The Coffee House Supply Center	4d589d3f577aa093241254b9	13.796553035298343	100.56417017642515	Coffee Shop
2480	Min Buri	137251	10510	13.813889000000001	100.748056	Baan Peeraka (บ้านปีระกา)	4c7a485697028cfa2cb2ddfe	13.787167647606378	100.74523293838867	Thai Restaurant
2481	Min Buri	137251	10510	13.813889000000001	100.748056	MK (เอ็มเค)	4cb053783f0676b0c4dafb0c	13.80767902181251	100.72658774183074	Hotpot Restaurant
2482	Min Buri	137251	10510	13.813889000000001	100.748056	7-eleven	5ab8df6ebd897e13d853423d	13.819755	100.737434	Convenience Store
2483	Min Buri	137251	10510	13.813889000000001	100.748056	7-Eleven	512f60b2e4b0bb78cafdfdd6	13.828810144193957	100.7573584545907	Convenience Store
2484	Min Buri	137251	10510	13.813889000000001	100.748056	ก๋วยเตี๋ยวเรือโกนวย	4c789944df08a1cd6033d85d	13.805374509248725	100.7838208348776	Noodle House
2485	Min Buri	137251	10510	13.813889000000001	100.748056	7-Eleven	59c07f1e6adbf53c38e9ebb7	13.81323	100.769157	Convenience Store
2486	Min Buri	137251	10510	13.813889000000001	100.748056	ก๋วยเตี๋ยวเรือ นั่งเล่น	4d2150b75c4ca1cdbbbca83d	13.810417148077068	100.73276540197014	Noodle House
2487	Min Buri	137251	10510	13.813889000000001	100.748056	7-Eleven	4f1ef63de4b0fb1c9734bb32	13.812296088118286	100.72735686206424	Convenience Store
2488	Min Buri	137251	10510	13.813889000000001	100.748056	TIYAROT Badminton club (สนามแบดมินตัน ติยะโรจน์)	4cf23f4b899c6ea8ef66f5c1	13.799083337258597	100.71199956133873	Badminton Court
2489	Min Buri	137251	10510	13.813889000000001	100.748056	Arabia Coffee	529d730b11d21b46ad70316b	13.79505	100.71014	Coffee Shop
2490	Min Buri	137251	10510	13.813889000000001	100.748056	7-Eleven	4cbbb93cf50e224b9c7cfbfb	13.832937323869798	100.73694611473492	Convenience Store
2491	Min Buri	137251	10510	13.813889000000001	100.748056	KFC (เคเอฟซี)	551bdc60498e6b30fa816222	13.818693399722084	100.72453570075554	Fast Food Restaurant
2492	Min Buri	137251	10510	13.813889000000001	100.748056	Fullrich Bride by Tuck	4de76cb47d8b1f2dd296e449	13.790343489960112	100.7348327309787	Bridal Shop
2493	Min Buri	137251	10510	13.813889000000001	100.748056	7-Eleven (เซเว่น อีเลฟเว่น)	4cf40c37cc61a35d1b6b239e	13.812739063533598	100.72178245503302	Convenience Store
2494	Min Buri	137251	10510	13.813889000000001	100.748056	7-Eleven	4e10869de4cdef074b6b1873	13.794760498595341	100.73057978562848	Convenience Store
2495	Min Buri	137251	10510	13.813889000000001	100.748056	7-Eleven	5c7a2e6525ecca002cc0b5f8	13.812374	100.72093	Convenience Store
2496	Min Buri	137251	10510	13.813889000000001	100.748056	7-Eleven	4da2a05b2939b1f732c20d57	13.812645827265351	100.71910241846034	Convenience Store
2497	Min Buri	137251	10510	13.813889000000001	100.748056	Lord Of Coffee	4c33fccc16adc9282d94c49c	13.794659	100.71047	Coffee Shop
2498	Min Buri	137251	10510	13.813889000000001	100.748056	Sports and Spa by Tararom	4d4ea4105fb0b1f7b5077d91	13.804972451974058	100.72656282233359	Gym / Fitness Center
2499	Min Buri	137251	10510	13.813889000000001	100.748056	7-Eleven (เซเว่น อีเลฟเว่น)	522849de11d2e38b95c7315d	13.782583082871685	100.7465830135856	Convenience Store
2500	Min Buri	137251	10510	13.813889000000001	100.748056	7-Eleven (เซเว่น อีเลฟเว่น)	4bf3b784d2fbef3b26aca4c5	13.811637105830616	100.79092885230614	Convenience Store
2501	Min Buri	137251	10510	13.813889000000001	100.748056	7-Eleven (เซเว่น อีเลฟเว่น)	4e202fedc65b2b5e3538fc5b	13.850049032249272	100.72141033996992	Convenience Store
2502	Min Buri	137251	10510	13.813889000000001	100.748056	Delizia Italian Restaurant	4cfcbc0cd7206ea88d714569	13.795165551907393	100.71009107267248	Pizza Place
2503	Min Buri	137251	10510	13.813889000000001	100.748056	Happy Eatter	519c76fb498e01cc564ad8d6	13.781089361131327	100.72197632134022	Thai Restaurant
2504	Min Buri	137251	10510	13.813889000000001	100.748056	Pangpa (ปังป๊า)	5547626f498e2e2bf36b9b9b	13.79617965572016	100.7093311196528	Dessert Shop
2505	Min Buri	137251	10510	13.813889000000001	100.748056	Kwan-Riam Floating Market (ตลาดน้ำขวัญ-เรียม)	4fcbfc5fe4b00a0e8564fd66	13.799769108053608	100.70958580373284	Floating Market
2506	Min Buri	137251	10510	13.813889000000001	100.748056	Inthanin Coffee @ Bangchak รามอินทรา กม.14	4c1dcd54b9f876b0fd3d7e46	13.81250753274213	100.70491860686734	Coffee Shop
2507	Min Buri	137251	10510	13.813889000000001	100.748056	Easy Steak | Rangsit University	4dff043ed164f31b7bcfefb5	13.816037	100.708864	Steakhouse
2508	Min Buri	137251	10510	13.813889000000001	100.748056	ก๋วยเตี๋ยวไก่มะระ	4e7427f1c65bb91db3c9c0da	13.812565770834654	100.70682584370579	Noodle House
2509	Min Buri	137251	10510	13.813889000000001	100.748056	ก๋วยเตี๋ยวหมูต้มยำ	506fc794e4b01553e6499fbf	13.799733278254248	100.70942068883359	Noodle House
2510	Min Buri	137251	10510	13.813889000000001	100.748056	Seed Seafood	51453835e4b02dd325c756c1	13.799417639190386	100.70814381012951	Seafood Restaurant
2511	Min Buri	137251	10510	13.813889000000001	100.748056	ป้ายรถเมล์ หัวมุม ถ.หน่อมเจ้าสง่างามสุประดิษฐ์	51fe5655498e6b2a7c5088f1	13.812632865402932	100.70544396499118	Bus Station
2512	Min Buri	137251	10510	13.813889000000001	100.748056	deli's by delizia	549e70db498e523cafe0233c	13.79587471101155	100.7095924333687	Pizza Place
2513	Min Buri	137251	10510	13.813889000000001	100.748056	Tara Garden Hotel	4e2b042c18a80bb058542f31	13.794957778236366	100.70839894861827	Hotel
2514	Min Buri	137251	10510	13.813889000000001	100.748056	Bang Chan Industrial Estate Junction (แยกนิคมอุตสาหกรรมบางชัน)	4d76d72b79cf6dcbf97839ef	13.801503007486973	100.70548553672862	Intersection
2515	Nong Chok	157138	10530	13.855556	100.8625	Voodoo Cafe	5b37689782a7500039aec377	13.865116961752818	100.85271631512599	Café
2516	Nong Chok	157138	10530	13.855556	100.8625	7-Eleven	4d2eda216fc6f04d3dc48445	13.855406484702144	100.84721767109117	Convenience Store
2517	Nong Chok	157138	10530	13.855556	100.8625	7-Eleven	4d1885d9b15cb1f78dd1bb21	13.859371796765531	100.85384509371855	Convenience Store
2518	Nong Chok	157138	10530	13.855556	100.8625	ตลาดหนองจอก	4d23ecc253e4a0933f888377	13.855703594038486	100.86625106580931	Flea Market
2519	Nong Chok	157138	10530	13.855556	100.8625	7-Eleven	4d9cb50f88296a31f82e20af	13.840326873043576	100.85608953655341	Convenience Store
2520	Nong Chok	157138	10530	13.855556	100.8625	Bangkok Futsal Arena	508f3ab4e4b0554ee74ed99e	13.832224673187426	100.85007713679686	Soccer Field
2521	Nong Chok	157138	10530	13.855556	100.8625	Big C (บิ๊กซี)	4da15ac5d686b60c79e5a328	13.854962025429016	100.85485267748017	Shopping Mall
2522	Nong Chok	157138	10530	13.855556	100.8625	Tesco Lotus (เทสโก้ โลตัส)	4cf607add3a8a1cd0501cf43	13.851329980814912	100.86007987444665	Supermarket
2523	Nong Chok	157138	10530	13.855556	100.8625	ข้าวต้ม&ก๋วยเตี๋ยวปลาเก๋าต้มยำ	4e0079831f6ef39c293ff6cf	13.85427326792517	100.86207530779762	Seafood Restaurant
2524	Nong Chok	157138	10530	13.855556	100.8625	ตลาดนัด ll Tops Nongchok	4eb91b14be7bfc284bd5d2f9	13.855691042877481	100.86453635376417	Flea Market
